SECT_NAME,SECT_CODE,LIE_NAME,LIE_CODE,LI_NO,SDFKEY,SDFNAME
信義區,6300200,雅祥里,6300200011,001,6300200011001,雅祥里1鄰
中山區,6300400,力行里,6300400039,010,6300400039010,力行里10鄰
萬華區,6300700,福星里,6300700001,015,6300700001015,福星里15鄰
中山區,6300400,正得里,6300400003,003,6300400003003,正得里3鄰
中山區,6300400,正義里,6300400002,003,6300400002003,正義里3鄰
南港區,6300900,聯成里,6300900015,013,6300900015013,聯成里13鄰
中山區,6300400,正義里,6300400002,006,6300400002006,正義里6鄰
中山區,6300400,正得里,6300400003,005,6300400003005,正得里5鄰
中正區,6300500,黎明里,6300500024,003,6300500024003,黎明里3鄰
松山區,6300100,中正里,6300100026,006,6300100026006,中正里6鄰
大同區,6300600,建明里,6300600002,026,6300600002026,建明里26鄰
南港區,6300900,聯成里,6300900015,005,6300900015005,聯成里5鄰
松山區,6300100,新聚里,6300100024,001,6300100024001,新聚里1鄰
中山區,6300400,力行里,6300400039,002,6300400039002,力行里2鄰
南港區,6300900,中研里,6300900017,001,6300900017001,中研里1鄰
松山區,6300100,復勢里,6300100033,007,6300100033007,復勢里7鄰
信義區,6300200,新仁里,6300200005,019,6300200005019,新仁里19鄰
松山區,6300100,吉祥里,6300100022,023,6300100022023,吉祥里23鄰
松山區,6300100,吉祥里,6300100022,002,6300100022002,吉祥里2鄰
南港區,6300900,新光里,6300900006,009,6300900006009,新光里9鄰
中山區,6300400,朱園里,6300400036,011,6300400036011,朱園里11鄰
大同區,6300600,建明里,6300600002,025,6300600002025,建明里25鄰
南港區,6300900,中研里,6300900017,017,6300900017017,中研里17鄰
南港區,6300900,中研里,6300900017,018,6300900017018,中研里18鄰
松山區,6300100,美仁里,6300100028,007,6300100028007,美仁里7鄰
松山區,6300100,美仁里,6300100028,006,6300100028006,美仁里6鄰
松山區,6300100,中正里,6300100026,014,6300100026014,中正里14鄰
大同區,6300600,建明里,6300600002,023,6300600002023,建明里23鄰
松山區,6300100,中正里,6300100026,012,6300100026012,中正里12鄰
大同區,6300600,玉泉里,6300600001,015,6300600001015,玉泉里15鄰
松山區,6300100,中正里,6300100026,004,6300100026004,中正里4鄰
松山區,6300100,新聚里,6300100024,002,6300100024002,新聚里2鄰
南港區,6300900,聯成里,6300900015,006,6300900015006,聯成里6鄰
松山區,6300100,復勢里,6300100033,006,6300100033006,復勢里6鄰
南港區,6300900,中研里,6300900017,013,6300900017013,中研里13鄰
中山區,6300400,民安里,6300400004,001,6300400004001,民安里1鄰
南港區,6300900,新光里,6300900006,012,6300900006012,新光里12鄰
中山區,6300400,力行里,6300400039,007,6300400039007,力行里7鄰
松山區,6300100,復勢里,6300100033,014,6300100033014,復勢里14鄰
中山區,6300400,興亞里,6300400032,019,6300400032019,興亞里19鄰
南港區,6300900,中研里,6300900017,015,6300900017015,中研里15鄰
中山區,6300400,正得里,6300400003,006,6300400003006,正得里6鄰
中山區,6300400,民安里,6300400004,002,6300400004002,民安里2鄰
中山區,6300400,力行里,6300400039,008,6300400039008,力行里8鄰
南港區,6300900,聯成里,6300900015,008,6300900015008,聯成里8鄰
中山區,6300400,正義里,6300400002,002,6300400002002,正義里2鄰
南港區,6300900,中研里,6300900017,014,6300900017014,中研里14鄰
松山區,6300100,復勢里,6300100033,002,6300100033002,復勢里2鄰
南港區,6300900,新光里,6300900006,010,6300900006010,新光里10鄰
信義區,6300200,雅祥里,6300200011,002,6300200011002,雅祥里2鄰
中山區,6300400,正守里,6300400001,010,6300400001010,正守里10鄰
南港區,6300900,合成里,6300900010,008,6300900010008,合成里8鄰
松山區,6300100,吉祥里,6300100022,025,6300100022025,吉祥里25鄰
南港區,6300900,聯成里,6300900015,017,6300900015017,聯成里17鄰
松山區,6300100,吉祥里,6300100022,027,6300100022027,吉祥里27鄰
松山區,6300100,復盛里,6300100025,026,6300100025026,復盛里26鄰
南港區,6300900,合成里,6300900010,007,6300900010007,合成里7鄰
大同區,6300600,建明里,6300600002,021,6300600002021,建明里21鄰
松山區,6300100,中正里,6300100026,003,6300100026003,中正里3鄰
南港區,6300900,聯成里,6300900015,004,6300900015004,聯成里4鄰
中山區,6300400,力行里,6300400039,006,6300400039006,力行里6鄰
松山區,6300100,復勢里,6300100033,005,6300100033005,復勢里5鄰
中山區,6300400,興亞里,6300400032,012,6300400032012,興亞里12鄰
中山區,6300400,興亞里,6300400032,013,6300400032013,興亞里13鄰
中山區,6300400,朱園里,6300400036,012,6300400036012,朱園里12鄰
松山區,6300100,美仁里,6300100028,001,6300100028001,美仁里1鄰
南港區,6300900,聯成里,6300900015,002,6300900015002,聯成里2鄰
大同區,6300600,建明里,6300600002,020,6300600002020,建明里20鄰
中山區,6300400,朱園里,6300400036,005,6300400036005,朱園里5鄰
松山區,6300100,復盛里,6300100025,023,6300100025023,復盛里23鄰
南港區,6300900,聯成里,6300900015,010,6300900015010,聯成里10鄰
中山區,6300400,力行里,6300400039,004,6300400039004,力行里4鄰
中山區,6300400,力行里,6300400039,005,6300400039005,力行里5鄰
南港區,6300900,聯成里,6300900015,009,6300900015009,聯成里9鄰
松山區,6300100,中正里,6300100026,002,6300100026002,中正里2鄰
松山區,6300100,復盛里,6300100025,017,6300100025017,復盛里17鄰
信義區,6300200,雅祥里,6300200011,005,6300200011005,雅祥里5鄰
萬華區,6300700,福星里,6300700001,008-011,6300700001008,福星里8-11鄰
中山區,6300400,正得里,6300400003,002,6300400003002,正得里2鄰
南港區,6300900,聯成里,6300900015,016,6300900015016,聯成里16鄰
信義區,6300200,雅祥里,6300200011,004,6300200011004,雅祥里4鄰
南港區,6300900,聯成里,6300900015,001,6300900015001,聯成里1鄰
松山區,6300100,復盛里,6300100025,022,6300100025022,復盛里22鄰
中山區,6300400,正守里,6300400001,009,6300400001009,正守里9鄰
南港區,6300900,中研里,6300900017,019,6300900017019,中研里19鄰
松山區,6300100,復勢里,6300100033,004,6300100033004,復勢里4鄰
中山區,6300400,正守里,6300400001,011,6300400001011,正守里11鄰
中山區,6300400,力行里,6300400039,003,6300400039003,力行里3鄰
信義區,6300200,永吉里,6300200014,003,6300200014003,永吉里3鄰
中山區,6300400,力行里,6300400039,001,6300400039001,力行里1鄰
松山區,6300100,中正里,6300100026,013,6300100026013,中正里13鄰
信義區,6300200,五常里,6300200012,010,6300200012010,五常里10鄰
信義區,6300200,四育里,6300200016,018,6300200016018,四育里18鄰
信義區,6300200,四育里,6300200016,003,6300200016003,四育里3鄰
中山區,6300400,正得里,6300400003,004,6300400003004,正得里4鄰
信義區,6300200,雅祥里,6300200011,003,6300200011003,雅祥里3鄰
南港區,6300900,合成里,6300900010,006,6300900010006,合成里6鄰
松山區,6300100,美仁里,6300100028,005,6300100028005,美仁里5鄰
松山區,6300100,復勢里,6300100033,013,6300100033013,復勢里13鄰
萬華區,6300700,福星里,6300700001,006,6300700001006,福星里6鄰
信義區,6300200,新仁里,6300200005,020,6300200005020,新仁里20鄰
中正區,6300500,黎明里,6300500024,002,6300500024002,黎明里2鄰
中山區,6300400,興亞里,6300400032,011,6300400032011,興亞里11鄰
松山區,6300100,復盛里,6300100025,010,6300100025010,復盛里10鄰
中山區,6300400,興亞里,6300400032,008,6300400032008,興亞里8鄰
南港區,6300900,聯成里,6300900015,015,6300900015015,聯成里15鄰
中山區,6300400,朱園里,6300400036,013,6300400036013,朱園里13鄰
萬華區,6300700,福星里,6300700001,005,6300700001005,福星里5鄰
松山區,6300100,復勢里,6300100033,001,6300100033001,復勢里1鄰
中山區,6300400,朱園里,6300400036,007,6300400036007,朱園里7鄰
中山區,6300400,朱崙里,6300400038,001,6300400038001,朱崙里1鄰
松山區,6300100,復盛里,6300100025,001,6300100025001,復盛里1鄰
中山區,6300400,朱崙里,6300400038,004,6300400038004,朱崙里4鄰
南港區,6300900,中研里,6300900017,020,6300900017020,中研里20鄰
中山區,6300400,朱崙里,6300400038,015,6300400038015,朱崙里15鄰
信義區,6300200,永吉里,6300200014,002,6300200014002,永吉里2鄰
信義區,6300200,四育里,6300200016,010,6300200016010,四育里10鄰
中山區,6300400,朱崙里,6300400038,016,6300400038016,朱崙里16鄰
中山區,6300400,正守里,6300400001,008,6300400001008,正守里8鄰
中正區,6300500,黎明里,6300500024,001,6300500024001,黎明里1鄰
松山區,6300100,中正里,6300100026,001,6300100026001,中正里1鄰
南港區,6300900,聯成里,6300900015,012,6300900015012,聯成里12鄰
松山區,6300100,復建里,6300100032,011,6300100032011,復建里11鄰
中山區,6300400,正守里,6300400001,012,6300400001012,正守里12鄰
松山區,6300100,敦化里,6300100030,014,6300100030014,敦化里14鄰
松山區,6300100,吉仁里,6300100029,004,6300100029004,吉仁里4鄰
松山區,6300100,吉仁里,6300100029,001,6300100029001,吉仁里1鄰
松山區,6300100,復源里,6300100031,011,6300100031011,復源里11鄰
松山區,6300100,敦化里,6300100030,015,6300100030015,敦化里15鄰
中山區,6300400,朱園里,6300400036,014,6300400036014,朱園里14鄰
松山區,6300100,敦化里,6300100030,003,6300100030003,敦化里3鄰
松山區,6300100,敦化里,6300100030,001,6300100030001,敦化里1鄰
松山區,6300100,中崙里,6300100027,007,6300100027007,中崙里7鄰
松山區,6300100,福成里,6300100034,001,6300100034001,福成里1鄰
南港區,6300900,聯成里,6300900015,003,6300900015003,聯成里3鄰
信義區,6300200,永吉里,6300200014,004,6300200014004,永吉里4鄰
南港區,6300900,合成里,6300900010,009,6300900010009,合成里9鄰
中山區,6300400,朱崙里,6300400038,013,6300400038013,朱崙里13鄰
南港區,6300900,合成里,6300900010,005,6300900010005,合成里5鄰
南港區,6300900,萬福里,6300900012,001,6300900012001,萬福里1鄰
松山區,6300100,復盛里,6300100025,025,6300100025025,復盛里25鄰
松山區,6300100,復建里,6300100032,006,6300100032006,復建里6鄰
南港區,6300900,新光里,6300900006,017,6300900006017,新光里17鄰
松山區,6300100,中崙里,6300100027,008,6300100027008,中崙里8鄰
松山區,6300100,中崙里,6300100027,006,6300100027006,中崙里6鄰
信義區,6300200,雅祥里,6300200011,014,6300200011014,雅祥里14鄰
中山區,6300400,正守里,6300400001,003,6300400001003,正守里3鄰
南港區,6300900,聯成里,6300900015,014,6300900015014,聯成里14鄰
松山區,6300100,復盛里,6300100025,018,6300100025018,復盛里18鄰
南港區,6300900,中研里,6300900017,021,6300900017021,中研里21鄰
中正區,6300500,梅花里,6300500025,002,6300500025002,梅花里2鄰
中山區,6300400,朱崙里,6300400038,010,6300400038010,朱崙里10鄰
中山區,6300400,正守里,6300400001,004,6300400001004,正守里4鄰
信義區,6300200,四育里,6300200016,011,6300200016011,四育里11鄰
中山區,6300400,正守里,6300400001,013,6300400001013,正守里13鄰
松山區,6300100,復盛里,6300100025,011,6300100025011,復盛里11鄰
南港區,6300900,中研里,6300900017,022,6300900017022,中研里22鄰
中山區,6300400,興亞里,6300400032,007,6300400032007,興亞里7鄰
中山區,6300400,興亞里,6300400032,006,6300400032006,興亞里6鄰
中山區,6300400,朱園里,6300400036,015,6300400036015,朱園里15鄰
松山區,6300100,中崙里,6300100027,005,6300100027005,中崙里5鄰
松山區,6300100,復源里,6300100031,013,6300100031013,復源里13鄰
松山區,6300100,復源里,6300100031,012,6300100031012,復源里12鄰
松山區,6300100,復建里,6300100032,012,6300100032012,復建里12鄰
中正區,6300500,梅花里,6300500025,003,6300500025003,梅花里3鄰
松山區,6300100,吉仁里,6300100029,016,6300100029016,吉仁里16鄰
南港區,6300900,中研里,6300900017,004,6300900017004,中研里4鄰
中山區,6300400,正守里,6300400001,005,6300400001005,正守里5鄰
松山區,6300100,復盛里,6300100025,002,6300100025002,復盛里2鄰
中正區,6300500,梅花里,6300500025,004,6300500025004,梅花里4鄰
中山區,6300400,朱崙里,6300400038,002,6300400038002,朱崙里2鄰
信義區,6300200,永吉里,6300200014,011,6300200014011,永吉里11鄰
中山區,6300400,朱園里,6300400036,018,6300400036018,朱園里18鄰
萬華區,6300700,福星里,6300700001,018,6300700001018,福星里18鄰
中山區,6300400,朱崙里,6300400038,008,6300400038008,朱崙里8鄰
中山區,6300400,朱崙里,6300400038,011,6300400038011,朱崙里11鄰
中正區,6300500,光復里,6300500023,002,6300500023002,光復里2鄰
南港區,6300900,新光里,6300900006,018,6300900006018,新光里18鄰
南港區,6300900,中研里,6300900017,035,6300900017035,中研里35鄰
南港區,6300900,聯成里,6300900015,007,6300900015007,聯成里7鄰
松山區,6300100,復建里,6300100032,014,6300100032014,復建里14鄰
信義區,6300200,雅祥里,6300200011,013,6300200011013,雅祥里13鄰
萬華區,6300700,福星里,6300700001,002,6300700001002,福星里2鄰
中山區,6300400,正守里,6300400001,006,6300400001006,正守里6鄰
中山區,6300400,朱園里,6300400036,016,6300400036016,朱園里16鄰
信義區,6300200,四育里,6300200016,012,6300200016012,四育里12鄰
信義區,6300200,四育里,6300200016,009,6300200016009,四育里9鄰
松山區,6300100,中崙里,6300100027,010,6300100027010,中崙里10鄰
松山區,6300100,中崙里,6300100027,001,6300100027001,中崙里1鄰
松山區,6300100,敦化里,6300100030,029,6300100030029,敦化里29鄰
松山區,6300100,敦化里,6300100030,018,6300100030018,敦化里18鄰
松山區,6300100,復建里,6300100032,003,6300100032003,復建里3鄰
中山區,6300400,正守里,6300400001,007,6300400001007,正守里7鄰
松山區,6300100,復盛里,6300100025,019,6300100025019,復盛里19鄰
南港區,6300900,萬福里,6300900012,002,6300900012002,萬福里2鄰
中山區,6300400,朱崙里,6300400038,014,6300400038014,朱崙里14鄰
信義區,6300200,五常里,6300200012,011,6300200012011,五常里11鄰
中山區,6300400,朱崙里,6300400038,005,6300400038005,朱崙里5鄰
信義區,6300200,永吉里,6300200014,005,6300200014005,永吉里5鄰
中山區,6300400,埤頭里,6300400037,015,6300400037015,埤頭里15鄰
中正區,6300500,梅花里,6300500025,010,6300500025010,梅花里10鄰
中山區,6300400,興亞里,6300400032,009,6300400032009,興亞里9鄰
松山區,6300100,中崙里,6300100027,009,6300100027009,中崙里9鄰
中山區,6300400,興亞里,6300400032,005,6300400032005,興亞里5鄰
中山區,6300400,朱園里,6300400036,019,6300400036019,朱園里19鄰
中山區,6300400,興亞里,6300400032,004,6300400032004,興亞里4鄰
松山區,6300100,復盛里,6300100025,012,6300100025012,復盛里12鄰
松山區,6300100,敦化里,6300100030,030,6300100030030,敦化里30鄰
松山區,6300100,敦化里,6300100030,017,6300100030017,敦化里17鄰
松山區,6300100,敦化里,6300100030,004,6300100030004,敦化里4鄰
信義區,6300200,四育里,6300200016,013,6300200016013,四育里13鄰
信義區,6300200,四育里,6300200016,004,6300200016004,四育里4鄰
信義區,6300200,四育里,6300200016,005,6300200016005,四育里5鄰
中山區,6300400,正守里,6300400001,002,6300400001002,正守里2鄰
萬華區,6300700,福星里,6300700001,003,6300700001003,福星里3鄰
南港區,6300900,中研里,6300900017,002,6300900017002,中研里2鄰
信義區,6300200,五常里,6300200012,009,6300200012009,五常里9鄰
南港區,6300900,萬福里,6300900012,013,6300900012013,萬福里13鄰
松山區,6300100,復盛里,6300100025,003,6300100025003,復盛里3鄰
萬華區,6300700,福星里,6300700001,019,6300700001019,福星里19鄰
松山區,6300100,復盛里,6300100025,020,6300100025020,復盛里20鄰
松山區,6300100,復建里,6300100032,009,6300100032009,復建里9鄰
信義區,6300200,雅祥里,6300200011,020,6300200011020,雅祥里20鄰
信義區,6300200,五常里,6300200012,011,6300200012011,五常里11鄰
松山區,6300100,復源里,6300100031,002,6300100031002,復源里2鄰
信義區,6300200,四育里,6300200016,019,6300200016019,四育里19鄰
信義區,6300200,永吉里,6300200014,006,6300200014006,永吉里6鄰
信義區,6300200,雅祥里,6300200011,006,6300200011006,雅祥里6鄰
中山區,6300400,朱園里,6300400036,017,6300400036017,朱園里17鄰
松山區,6300100,中崙里,6300100027,011,6300100027011,中崙里11鄰
松山區,6300100,復建里,6300100032,013,6300100032013,復建里13鄰
南港區,6300900,合成里,6300900010,004,6300900010004,合成里4鄰
松山區,6300100,復源里,6300100031,001,6300100031001,復源里1鄰
中山區,6300400,埤頭里,6300400037,014,6300400037014,埤頭里14鄰
松山區,6300100,復盛里,6300100025,013,6300100025013,復盛里13鄰
信義區,6300200,雅祥里,6300200011,012,6300200011012,雅祥里12鄰
南港區,6300900,中研里,6300900017,024,6300900017024,中研里24鄰
南港區,6300900,萬福里,6300900012,016,6300900012016,萬福里16鄰
南港區,6300900,中研里,6300900017,023,6300900017023,中研里23鄰
松山區,6300100,吉仁里,6300100029,002,6300100029002,吉仁里2鄰
中山區,6300400,朱崙里,6300400038,012,6300400038012,朱崙里12鄰
信義區,6300200,四育里,6300200016,020,6300200016020,四育里20鄰
松山區,6300100,復建里,6300100032,004,6300100032004,復建里4鄰
松山區,6300100,敦化里,6300100030,005,6300100030005,敦化里5鄰
松山區,6300100,復盛里,6300100025,004,6300100025004,復盛里4鄰
松山區,6300100,中崙里,6300100027,014,6300100027014,中崙里14鄰
中山區,6300400,埤頭里,6300400037,012,6300400037012,埤頭里12鄰
松山區,6300100,復盛里,6300100025,021,6300100025021,復盛里21鄰
中正區,6300500,黎明里,6300500024,005,6300500024005,黎明里5鄰
信義區,6300200,五常里,6300200012,007,6300200012007,五常里7鄰
信義區,6300200,雅祥里,6300200011,011,6300200011011,雅祥里11鄰
信義區,6300200,五常里,6300200012,003,6300200012003,五常里3鄰
信義區,6300200,四育里,6300200016,017,6300200016017,四育里17鄰
松山區,6300100,中崙里,6300100027,013,6300100027013,中崙里13鄰
中山區,6300400,興亞里,6300400032,002,6300400032002,興亞里2鄰
中山區,6300400,興亞里,6300400032,003,6300400032003,興亞里3鄰
南港區,6300900,萬福里,6300900012,017,6300900012017,萬福里17鄰
中山區,6300400,朱園里,6300400036,021,6300400036021,朱園里21鄰
中山區,6300400,埤頭里,6300400037,016,6300400037016,埤頭里16鄰
中山區,6300400,朱園里,6300400036,020,6300400036020,朱園里20鄰
信義區,6300200,四育里,6300200016,014,6300200016014,四育里14鄰
松山區,6300100,復源里,6300100031,003,6300100031003,復源里3鄰
中正區,6300500,梅花里,6300500025,012,6300500025012,梅花里12鄰
南港區,6300900,中研里,6300900017,005,6300900017005,中研里5鄰
松山區,6300100,復盛里,6300100025,014,6300100025014,復盛里14鄰
中山區,6300400,朱崙里,6300400038,003,6300400038003,朱崙里3鄰
萬華區,6300700,福星里,6300700001,017,6300700001017,福星里17鄰
松山區,6300100,吉仁里,6300100029,005,6300100029005,吉仁里5鄰
南港區,6300900,合成里,6300900010,011,6300900010011,合成里11鄰
中山區,6300400,埤頭里,6300400037,011,6300400037011,埤頭里11鄰
南港區,6300900,新光里,6300900006,013,6300900006013,新光里13鄰
中山區,6300400,正守里,6300400001,001,6300400001001,正守里1鄰
信義區,6300200,永吉里,6300200014,007,6300200014007,永吉里7鄰
松山區,6300100,中崙里,6300100027,012,6300100027012,中崙里12鄰
松山區,6300100,福成里,6300100034,002,6300100034002,福成里2鄰
萬華區,6300700,福星里,6300700001,020,6300700001020,福星里20鄰
中山區,6300400,朱崙里,6300400038,006,6300400038006,朱崙里6鄰
松山區,6300100,敦化里,6300100030,019,6300100030019,敦化里19鄰
信義區,6300200,五常里,6300200012,014,6300200012014,五常里14鄰
松山區,6300100,敦化里,6300100030,007,6300100030007,敦化里7鄰
松山區,6300100,敦化里,6300100030,006,6300100030006,敦化里6鄰
松山區,6300100,復源里,6300100031,014,6300100031014,復源里14鄰
信義區,6300200,五常里,6300200012,008,6300200012008,五常里8鄰
松山區,6300100,復盛里,6300100025,005,6300100025005,復盛里5鄰
南港區,6300900,中研里,6300900017,025,6300900017025,中研里25鄰
南港區,6300900,中研里,6300900017,007,6300900017007,中研里7鄰
南港區,6300900,中研里,6300900017,028,6300900017028,中研里28鄰
南港區,6300900,合成里,6300900010,003,6300900010003,合成里3鄰
南港區,6300900,中研里,6300900017,003,6300900017003,中研里3鄰
中正區,6300500,黎明里,6300500024,010,6300500024010,黎明里10鄰
萬華區,6300700,福星里,6300700001,016,6300700001016,福星里16鄰
南港區,6300900,中研里,6300900017,030,6300900017030,中研里30鄰
中山區,6300400,埤頭里,6300400037,010,6300400037010,埤頭里10鄰
南港區,6300900,萬福里,6300900012,015,6300900012015,萬福里15鄰
信義區,6300200,五常里,6300200012,012,6300200012012,五常里12鄰
信義區,6300200,雅祥里,6300200011,009,6300200011009,雅祥里9鄰
信義區,6300200,永吉里,6300200014,008,6300200014008,永吉里8鄰
信義區,6300200,雅祥里,6300200011,008,6300200011008,雅祥里8鄰
松山區,6300100,復盛里,6300100025,015,6300100025015,復盛里15鄰
南港區,6300900,合成里,6300900010,010,6300900010010,合成里10鄰
信義區,6300200,永吉里,6300200014,009,6300200014009,永吉里9鄰
信義區,6300200,雅祥里,6300200011,010,6300200011010,雅祥里10鄰
南港區,6300900,成福里,6300900011,007,6300900011007,成福里7鄰
松山區,6300100,中崙里,6300100027,015,6300100027015,中崙里15鄰
南港區,6300900,成福里,6300900011,031,6300900011031,成福里31鄰
信義區,6300200,五常里,6300200012,013,6300200012013,五常里13鄰
南港區,6300900,萬福里,6300900012,003,6300900012003,萬福里3鄰
信義區,6300200,五常里,6300200012,015,6300200012015,五常里15鄰
南港區,6300900,成福里,6300900011,011,6300900011011,成福里11鄰
信義區,6300200,五常里,6300200012,006,6300200012006,五常里6鄰
松山區,6300100,福成里,6300100034,003,6300100034003,福成里3鄰
松山區,6300100,復建里,6300100032,007,6300100032007,復建里7鄰
萬華區,6300700,福星里,6300700001,014,6300700001014,福星里14鄰
南港區,6300900,成福里,6300900011,001,6300900011001,成福里1鄰
中正區,6300500,黎明里,6300500024,011,6300500024011,黎明里11鄰
松山區,6300100,吉仁里,6300100029,007,6300100029007,吉仁里7鄰
松山區,6300100,敦化里,6300100030,020,6300100030020,敦化里20鄰
萬華區,6300700,萬壽里,6300700002,011,6300700002011,萬壽里11鄰
南港區,6300900,萬福里,6300900012,014,6300900012014,萬福里14鄰
松山區,6300100,復盛里,6300100025,006,6300100025006,復盛里6鄰
信義區,6300200,五常里,6300200012,002,6300200012002,五常里2鄰
信義區,6300200,四育里,6300200016,015,6300200016015,四育里15鄰
松山區,6300100,中崙里,6300100027,002,6300100027002,中崙里2鄰
信義區,6300200,四育里,6300200016,006,6300200016006,四育里6鄰
信義區,6300200,四育里,6300200016,007,6300200016007,四育里7鄰
信義區,6300200,永吉里,6300200014,013,6300200014013,永吉里13鄰
信義區,6300200,永吉里,6300200014,010,6300200014010,永吉里10鄰
南港區,6300900,中研里,6300900017,006,6300900017006,中研里6鄰
南港區,6300900,中研里,6300900017,026,6300900017026,中研里26鄰
中山區,6300400,興亞里,6300400032,001,6300400032001,興亞里1鄰
松山區,6300100,復建里,6300100032,008,6300100032008,復建里8鄰
中山區,6300400,埤頭里,6300400037,004,6300400037004,埤頭里4鄰
南港區,6300900,成福里,6300900011,013,6300900011013,成福里13鄰
南港區,6300900,成福里,6300900011,004,6300900011004,成福里4鄰
信義區,6300200,雅祥里,6300200011,007,6300200011007,雅祥里7鄰
南港區,6300900,成福里,6300900011,008,6300900011008,成福里8鄰
南港區,6300900,成福里,6300900011,009,6300900011009,成福里9鄰
松山區,6300100,復盛里,6300100025,016,6300100025016,復盛里16鄰
松山區,6300100,福成里,6300100034,004,6300100034004,福成里4鄰
南港區,6300900,合成里,6300900010,002,6300900010002,合成里2鄰
信義區,6300200,五常里,6300200012,005,6300200012005,五常里5鄰
松山區,6300100,敦化里,6300100030,021,6300100030021,敦化里21鄰
中山區,6300400,埤頭里,6300400037,016,6300400037016,埤頭里16鄰
松山區,6300100,敦化里,6300100030,008,6300100030008,敦化里8鄰
松山區,6300100,復源里,6300100031,005,6300100031005,復源里5鄰
萬華區,6300700,福星里,6300700001,007,6300700001007,福星里7鄰
南港區,6300900,萬福里,6300900012,012,6300900012012,萬福里12鄰
信義區,6300200,永吉里,6300200014,012,6300200014012,永吉里12鄰
中正區,6300500,黎明里,6300500024,012,6300500024012,黎明里12鄰
南港區,6300900,中研里,6300900017,009,6300900017009,中研里9鄰
中正區,6300500,光復里,6300500023,014,6300500023014,光復里14鄰
松山區,6300100,復盛里,6300100025,007,6300100025007,復盛里7鄰
南港區,6300900,成福里,6300900011,010,6300900011010,成福里10鄰
松山區,6300100,中崙里,6300100027,016,6300100027016,中崙里16鄰
南港區,6300900,合成里,6300900010,012,6300900010012,合成里12鄰
南港區,6300900,成福里,6300900011,014,6300900011014,成福里14鄰
信義區,6300200,永吉里,6300200014,014,6300200014014,永吉里14鄰
南港區,6300900,成福里,6300900011,005,6300900011005,成福里5鄰
南港區,6300900,中研里,6300900017,027,6300900017027,中研里27鄰
中山區,6300400,埤頭里,6300400037,003,6300400037003,埤頭里3鄰
南港區,6300900,萬福里,6300900012,004,6300900012004,萬福里4鄰
松山區,6300100,吉仁里,6300100029,003,6300100029003,吉仁里3鄰
南港區,6300900,成福里,6300900011,002,6300900011002,成福里2鄰
松山區,6300100,福成里,6300100034,010,6300100034010,福成里10鄰
松山區,6300100,福成里,6300100034,005,6300100034005,福成里5鄰
松山區,6300100,復建里,6300100032,005,6300100032005,復建里5鄰
松山區,6300100,吉仁里,6300100029,008,6300100029008,吉仁里8鄰
信義區,6300200,永吉里,6300200014,015,6300200014015,永吉里15鄰
信義區,6300200,四育里,6300200016,016,6300200016016,四育里16鄰
松山區,6300100,敦化里,6300100030,022,6300100030022,敦化里22鄰
松山區,6300100,敦化里,6300100030,016,6300100030016,敦化里16鄰
南港區,6300900,萬福里,6300900012,011,6300900012011,萬福里11鄰
松山區,6300100,敦化里,6300100030,009,6300100030009,敦化里9鄰
松山區,6300100,復盛里,6300100025,008,6300100025008,復盛里8鄰
松山區,6300100,敦化里,6300100030,002,6300100030002,敦化里2鄰
中山區,6300400,埤頭里,6300400037,009,6300400037009,埤頭里9鄰
南港區,6300900,中研里,6300900017,031,6300900017031,中研里31鄰
中正區,6300500,梅花里,6300500025,014,6300500025014,梅花里14鄰
中山區,6300400,埤頭里,6300400037,013,6300400037013,埤頭里13鄰
松山區,6300100,復源里,6300100031,006,6300100031006,復源里6鄰
萬華區,6300700,萬壽里,6300700002,009,6300700002009,萬壽里9鄰
信義區,6300200,五常里,6300200012,001,6300200012001,五常里1鄰
南港區,6300900,萬福里,6300900012,005,6300900012005,萬福里5鄰
南港區,6300900,中研里,6300900017,029,6300900017029,中研里29鄰
南港區,6300900,合成里,6300900010,001,6300900010001,合成里1鄰
松山區,6300100,復建里,6300100032,009,6300100032009,復建里9鄰
中正區,6300500,黎明里,6300500024,004,6300500024004,黎明里4鄰
南港區,6300900,成福里,6300900011,003,6300900011003,成福里3鄰
松山區,6300100,復建里,6300100032,005,6300100032005,復建里5鄰
信義區,6300200,五常里,6300200012,004,6300200012004,五常里4鄰
萬華區,6300700,福星里,6300700001,004,6300700001004,福星里4鄰
中山區,6300400,埤頭里,6300400037,002,6300400037002,埤頭里2鄰
松山區,6300100,吉仁里,6300100029,009,6300100029009,吉仁里9鄰
中山區,6300400,埤頭里,6300400037,009,6300400037009,埤頭里9鄰
南港區,6300900,中研里,6300900017,032,6300900017032,中研里32鄰
中正區,6300500,梅花里,6300500025,005,6300500025005,梅花里5鄰
松山區,6300100,敦化里,6300100030,010,6300100030010,敦化里10鄰
中山區,6300400,埤頭里,6300400037,017,6300400037017,埤頭里17鄰
松山區,6300100,敦化里,6300100030,023,6300100030023,敦化里23鄰
松山區,6300100,福成里,6300100034,006,6300100034006,福成里6鄰
松山區,6300100,復盛里,6300100025,009,6300100025009,復盛里9鄰
萬華區,6300700,萬壽里,6300700002,013,6300700002013,萬壽里13鄰
松山區,6300100,中崙里,6300100027,017,6300100027017,中崙里17鄰
信義區,6300200,永吉里,6300200014,016,6300200014016,永吉里16鄰
